Date,AAPL,BA,DIS,IBM,KO,MSFT,Day,Quarter
2016-09-29,28.045000076293945,131.02999877929688,91.8000030517578,158.11000061035156,42.02999877929688,57.400001525878906,Thursday,3
2016-09-30,28.262500762939453,131.74000549316406,92.86000061035156,158.85000610351562,42.31999969482422,57.59999847412109,Friday,3
2016-10-03,28.1299991607666,132.3800048828125,92.48999786376952,157.61000061035156,42.02999877929688,57.41999816894531,Monday,4
2016-10-04,28.25,132.25,92.58999633789062,156.4600067138672,41.84000015258789,57.2400016784668,Tuesday,4
2016-10-05,28.262500762939453,134.66000366210938,92.4499969482422,157.0800018310547,41.810001373291016,57.63999938964844,Wednesday,4
2016-10-06,28.47249984741211,134.4199981689453,92.83000183105467,156.8800048828125,41.709999084472656,57.7400016784668,Thursday,4
2016-10-07,28.51499938964844,133.85000610351562,92.48999786376952,155.6699981689453,41.72999954223633,57.79999923706055,Friday,4
2016-10-10,29.012500762939453,135.83999633789062,92.48999786376952,157.02000427246094,41.72999954223633,58.040000915527344,Monday,4
2016-10-11,29.075000762939453,133.74000549316406,91.86000061035156,154.7899932861328,41.540000915527344,57.18999862670898,Tuesday,4
2016-10-12,29.334999084472656,133.16000366210938,91.41000366210938,154.2899932861328,41.77999877929688,57.11000061035156,Wednesday,4
2016-10-13,29.2450008392334,133.3800048828125,91.12000274658205,153.72000122070312,41.7599983215332,56.91999816894531,Thursday,4
2016-10-14,29.40749931335449,133.5,91.3000030517578,154.4499969482422,41.66999816894531,57.41999816894531,Friday,4
2016-10-17,29.387500762939453,134.0,90.83000183105467,154.77000427246094,41.59999847412109,57.220001220703125,Monday,4
2016-10-18,29.36750030517578,135.10000610351562,91.16999816894533,150.72000122070312,41.970001220703125,57.65999984741211,Tuesday,4
2016-10-19,29.280000686645508,136.17999267578125,91.93000030517578,151.25999450683594,42.04999923706055,57.52999877929688,Wednesday,4
2016-10-20,29.26499938964844,135.83999633789062,92.02999877929688,151.52000427246094,41.93000030517578,57.25,Thursday,4
2016-10-21,29.149999618530277,135.6300048828125,93.02999877929688,149.6300048828125,42.130001068115234,59.65999984741211,Friday,4
2016-10-24,29.412500381469727,137.4499969482422,93.37000274658205,150.57000732421875,42.560001373291016,61.0,Monday,4
2016-10-25,29.5625,139.02000427246094,92.75,150.8800048828125,42.540000915527344,60.9900016784668,Tuesday,4
2016-10-26,28.897499084472656,145.5399932861328,93.48999786376952,151.80999755859375,42.43999862670898,60.630001068115234,Wednesday,4
2016-10-27,28.6200008392334,143.30999755859375,94.0199966430664,153.35000610351562,42.119998931884766,60.09999847412109,Thursday,4
2016-10-28,28.43000030517578,143.00999450683594,93.8499984741211,152.61000061035156,42.22999954223633,59.869998931884766,Friday,4
2016-10-31,28.38500022888184,142.42999267578125,92.69000244140624,153.69000244140625,42.400001525878906,59.91999816894531,Monday,4
2016-11-01,27.872499465942383,142.41000366210938,92.38999938964844,152.7899932861328,42.119998931884766,59.79999923706055,Tuesday,4
2016-11-02,27.897499084472656,140.75,91.91000366210938,151.9499969482422,42.04999923706055,59.43000030517578,Wednesday,4
2016-11-03,27.457500457763672,140.02000427246094,93.37000274658205,152.3699951171875,42.02999877929688,59.209999084472656,Thursday,4
2016-11-04,27.209999084472656,139.5399932861328,92.4499969482422,152.42999267578125,41.68999862670898,58.709999084472656,Friday,4
2016-11-07,27.602500915527344,143.02999877929688,94.43000030517578,155.72000122070312,42.459999084472656,60.41999816894531,Monday,4
2016-11-08,27.76499938964844,142.1999969482422,94.37999725341795,155.1699981689453,42.880001068115234,60.470001220703125,Tuesday,4
2016-11-09,27.71999931335449,145.08999633789062,94.63999938964844,154.80999755859375,42.27000045776367,60.16999816894531,Wednesday,4
2016-11-10,26.94750022888184,147.69000244140625,94.95999908447266,160.22000122070312,40.93999862670898,58.70000076293945,Thursday,4
2016-11-11,27.107500076293945,148.52000427246094,97.68000030517578,161.27000427246094,41.02999877929688,59.02000045776367,Friday,4
2016-11-14,26.427499771118164,149.99000549316406,97.91999816894533,158.2100067138672,41.16999816894531,58.119998931884766,Monday,4
2016-11-15,26.77750015258789,148.11000061035156,97.6999969482422,158.6699981689453,41.43999862670898,58.869998931884766,Tuesday,4
2016-11-16,27.497499465942383,146.44000244140625,99.12000274658205,159.2899932861328,41.2599983215332,59.650001525878906,Wednesday,4
2016-11-17,27.487499237060547,145.3300018310547,99.37000274658205,159.8000030517578,41.119998931884766,60.63999938964844,Thursday,4
2016-11-18,27.51499938964844,146.35000610351562,98.23999786376952,160.38999938964844,40.90999984741211,60.34999847412109,Friday,4
2016-11-21,27.9325008392334,147.02000427246094,97.62999725341795,162.77000427246094,41.36000061035156,60.86000061035156,Monday,4
2016-11-22,27.950000762939453,149.52000427246094,97.70999908447266,162.6699981689453,41.369998931884766,61.119998931884766,Tuesday,4
2016-11-23,27.8075008392334,149.74000549316406,98.26000213623048,161.97999572753906,41.119998931884766,60.400001525878906,Wednesday,4
2016-11-25,27.94750022888184,150.0399932861328,98.81999969482422,163.13999938964844,41.52999877929688,60.52999877929688,Friday,4
2016-11-28,27.89249992370605,149.77000427246094,98.97000122070312,164.52000427246094,41.75,60.61000061035156,Monday,4
2016-11-29,27.864999771118164,151.63999938964844,99.66999816894533,163.52999877929688,41.150001525878906,61.09000015258789,Tuesday,4
2016-11-30,27.6299991607666,150.55999755859375,99.12000274658205,162.22000122070312,40.34999847412109,60.2599983215332,Wednesday,4
2016-12-01,27.372499465942383,152.38999938964844,98.94000244140624,159.82000732421875,40.16999816894531,59.20000076293945,Thursday,4
2016-12-02,27.475000381469727,152.25,98.5,160.02000427246094,40.36000061035156,59.25,Friday,4
2016-12-05,27.27750015258789,152.16000366210938,99.95999908447266,159.83999633789062,40.619998931884766,60.220001220703125,Monday,4
2016-12-06,27.487499237060547,152.24000549316406,100.66000366210938,160.35000610351562,40.56999969482422,59.95000076293945,Tuesday,4
2016-12-07,27.75749969482422,154.13999938964844,101.98999786376952,164.7899932861328,41.290000915527344,61.369998931884766,Wednesday,4
2016-12-08,28.030000686645508,155.38999938964844,103.37999725341795,165.36000061035156,40.97999954223633,61.0099983215332,Thursday,4
2016-12-09,28.487499237060547,156.49000549316406,104.86000061035156,166.52000427246094,42.0,61.970001220703125,Friday,4
2016-12-12,28.325000762939453,157.16000366210938,104.05999755859376,165.5,41.900001525878906,62.16999816894531,Monday,4
2016-12-13,28.79750061035156,156.66000366210938,103.8499984741211,168.2899932861328,41.7599983215332,62.97999954223633,Tuesday,4
2016-12-14,28.79750061035156,154.47000122070312,104.0500030517578,168.50999450683594,41.209999084472656,62.68000030517578,Wednesday,4
2016-12-15,28.95499992370605,153.77000427246094,104.38999938964844,168.02000427246094,41.54999923706055,62.58000183105469,Thursday,4
2016-12-16,28.99250030517578,154.5,103.91000366210938,166.72999572753906,41.7400016784668,62.29999923706055,Friday,4
2016-12-19,29.15999984741211,156.17999267578125,105.3000030517578,166.67999267578125,41.66999816894531,63.619998931884766,Monday,4
2016-12-20,29.237499237060547,156.38999938964844,105.45999908447266,167.60000610351562,41.65999984741211,63.540000915527344,Tuesday,4
2016-12-21,29.26499938964844,157.47999572753906,105.55999755859376,167.3300018310547,41.56999969482422,63.540000915527344,Wednesday,4
2016-12-22,29.07250022888184,157.4600067138672,105.41999816894533,167.05999755859375,41.54999923706055,63.54999923706055,Thursday,4
2016-12-23,29.1299991607666,157.80999755859375,105.1500015258789,166.7100067138672,41.59999847412109,63.2400016784668,Friday,4
2016-12-27,29.315000534057617,157.47999572753906,105.16999816894533,167.13999938964844,41.61000061035156,63.27999877929688,Tuesday,4
2016-12-28,29.190000534057617,156.10000610351562,104.3000030517578,166.19000244140625,41.38999938964844,62.9900016784668,Wednesday,4
2016-12-29,29.1825008392334,155.69000244140625,104.55999755859376,166.60000610351562,41.59999847412109,62.900001525878906,Thursday,4
2016-12-30,28.95499992370605,155.67999267578125,104.22000122070312,165.99000549316406,41.459999084472656,62.13999938964844,Friday,4
2017-01-03,29.037500381469727,156.97000122070312,106.08000183105467,167.19000244140625,41.79999923706055,62.58000183105469,Tuesday,1
2017-01-04,29.0049991607666,158.6199951171875,107.44000244140624,169.25999450683594,41.650001525878906,62.29999923706055,Wednesday,1
2017-01-05,29.15250015258789,158.7100067138672,107.37999725341795,168.6999969482422,41.75,62.29999923706055,Thursday,1
2017-01-06,29.477500915527344,159.10000610351562,108.9800033569336,169.52999877929688,41.7400016784668,62.84000015258789,Friday,1
2017-01-09,29.747499465942383,158.32000732421875,108.36000061035156,167.64999389648438,41.31999969482422,62.63999938964844,Monday,1
2017-01-10,29.77750015258789,159.07000732421875,108.37999725341795,165.52000427246094,41.040000915527344,62.619998931884766,Tuesday,1
2017-01-11,29.9375,159.39999389648438,109.44000244140624,167.75,41.04999923706055,63.18999862670898,Wednesday,1
2017-01-12,29.8125,158.2899932861328,107.52999877929688,167.9499969482422,40.95000076293945,62.61000061035156,Thursday,1
2017-01-13,29.76000022888184,158.8300018310547,108.05999755859376,167.33999633789062,40.880001068115234,62.70000076293945,Friday,1
2017-01-17,30.0,157.6699981689453,107.97000122070312,167.88999938964844,41.220001220703125,62.52999877929688,Tuesday,1
2017-01-18,29.997499465942383,158.32000732421875,108.16000366210938,166.8000030517578,41.290000915527344,62.5,Wednesday,1
2017-01-19,29.94499969482422,159.0,107.27999877929688,166.80999755859375,41.13999938964844,62.29999923706055,Thursday,1
2017-01-20,30.0,159.52999877929688,107.66000366210938,170.5500030517578,41.31999969482422,62.7400016784668,Friday,1
2017-01-23,30.020000457763672,157.83999633789062,107.12000274658205,171.02999877929688,41.43000030517578,62.959999084472656,Monday,1
2017-01-24,29.99250030517578,160.5500030517578,107.9000015258789,175.89999389648438,41.900001525878906,63.52000045776367,Tuesday,1
2017-01-25,30.46999931335449,167.36000061035156,108.04000091552734,178.2899932861328,42.119998931884766,63.68000030517578,Wednesday,1
2017-01-26,30.48500061035156,169.1199951171875,108.05999755859376,178.66000366210938,41.810001373291016,64.2699966430664,Thursday,1
2017-01-27,30.487499237060547,167.6999969482422,109.3000030517578,177.3000030517578,41.45000076293945,65.77999877929688,Friday,1
2017-01-30,30.40749931335449,165.57000732421875,110.94000244140624,175.8000030517578,41.380001068115234,65.12999725341797,Monday,1
2017-01-31,30.337499618530277,163.4199981689453,110.6500015258789,174.52000427246094,41.56999969482422,64.6500015258789,Tuesday,1
2017-02-01,32.1875,163.97000122070312,111.3000030517578,174.2899932861328,41.2599983215332,63.58000183105469,Wednesday,1
2017-02-02,32.13249969482422,162.25999450683594,110.61000061035156,174.5800018310547,41.400001525878906,63.16999816894531,Thursday,1
2017-02-03,32.27000045776367,162.39999389648438,110.3000030517578,175.82000732421875,41.540000915527344,63.68000030517578,Friday,1
2017-02-06,32.5724983215332,163.97999572753906,109.56999969482422,175.86000061035156,41.560001373291016,63.63999938964844,Monday,1
2017-02-07,32.88249969482422,166.5,109.0,178.4600067138672,41.900001525878906,63.43000030517578,Tuesday,1
2017-02-08,33.0099983215332,163.80999755859375,109.0,176.1699981689453,42.02000045776367,63.34000015258789,Wednesday,1
2017-02-09,33.10499954223633,164.27999877929688,109.48999786376952,177.2100067138672,41.25,64.05999755859375,Thursday,1
2017-02-10,33.029998779296875,166.22999572753906,109.26000213623048,178.67999267578125,40.58000183105469,64.0,Friday,1
2017-02-13,33.3224983215332,168.02999877929688,109.6500015258789,179.36000061035156,40.619998931884766,64.72000122070312,Monday,1
2017-02-14,33.755001068115234,168.5,110.33000183105467,180.1300048828125,40.52999877929688,64.56999969482422,Tuesday,1
2017-02-15,33.877498626708984,169.3000030517578,110.18000030517578,181.67999267578125,40.43999862670898,64.52999877929688,Wednesday,1
2017-02-16,33.837501525878906,170.80999755859375,110.70999908447266,181.42999267578125,41.20000076293945,64.5199966430664,Thursday,1
2017-02-17,33.93000030517578,172.7100067138672,110.05999755859376,180.6699981689453,41.22999954223633,64.62000274658203,Friday,1
2017-02-21,34.17499923706055,175.55999755859375,110.01000213623048,180.25999450683597,41.459999084472656,64.48999786376953,Tuesday,1
2017-02-22,34.27750015258789,175.36000061035156,110.12000274658205,181.1499938964844,41.59999847412109,64.36000061035156,Wednesday,1
2017-02-23,34.13249969482422,176.86000061035156,109.7300033569336,181.6499938964844,41.65999984741211,64.62000274658203,Thursday,1
2017-02-24,34.165000915527344,177.44000244140625,110.31999969482422,181.3500061035156,41.77999877929688,64.62000274658203,Friday,1
2017-02-27,34.23249816894531,179.42999267578125,110.2300033569336,179.39999389648438,41.66999816894531,64.2300033569336,Monday,1
2017-02-28,34.247501373291016,180.22999572753903,110.08999633789062,179.82000732421875,41.959999084472656,63.97999954223633,Tuesday,1
2017-03-01,34.9474983215332,183.91000366210935,111.04000091552734,181.9499969482422,42.15999984741211,64.94000244140625,Wednesday,1
2017-03-02,34.7400016784668,182.9900054931641,110.58999633789062,180.52999877929688,42.470001220703125,64.01000213623047,Thursday,1
2017-03-03,34.94499969482422,182.17999267578125,111.23999786376952,180.0500030517578,42.47999954223633,64.25,Friday,1
2017-03-06,34.834999084472656,180.92999267578125,110.66999816894533,180.47000122070312,42.18000030517578,64.2699966430664,Monday,1
2017-03-07,34.880001068115234,182.0200042724609,110.86000061035156,180.3800048828125,41.9900016784668,64.4000015258789,Tuesday,1
2017-03-08,34.75,181.7400054931641,110.83999633789062,179.4499969482422,41.9900016784668,64.98999786376953,Wednesday,1
2017-03-09,34.66999816894531,180.57000732421875,111.02999877929688,177.17999267578125,42.02999877929688,64.7300033569336,Thursday,1
2017-03-10,34.78499984741211,178.6999969482422,110.91999816894533,177.8300018310547,42.290000915527344,64.93000030517578,Friday,1
2017-03-13,34.79999923706055,179.0500030517578,111.5199966430664,176.4600067138672,42.02999877929688,64.70999908447266,Monday,1
2017-03-14,34.747501373291016,178.72999572753906,112.30999755859376,175.72000122070312,41.970001220703125,64.41000366210938,Tuesday,1
2017-03-15,35.1150016784668,178.7100067138672,111.87000274658205,175.80999755859375,42.119998931884766,64.75,Wednesday,1
2017-03-16,35.17250061035156,178.19000244140625,111.70999908447266,177.24000549316406,42.25,64.63999938964844,Thursday,1
2017-03-17,34.997501373291016,180.10000610351562,111.76000213623048,175.64999389648438,42.02999877929688,64.87000274658203,Friday,1
2017-03-20,35.3650016784668,179.38999938964844,112.70999908447266,175.6999969482422,42.18000030517578,64.93000030517578,Monday,1
2017-03-21,34.959999084472656,175.9600067138672,111.75,173.8800048828125,42.5,64.20999908447266,Tuesday,1
2017-03-22,35.35499954223633,176.97999572753906,112.08000183105467,174.77999877929688,42.380001068115234,65.02999877929688,Wednesday,1
2017-03-23,35.22999954223633,177.25999450683594,112.23999786376952,174.82000732421875,42.16999816894531,64.87000274658203,Thursday,1
2017-03-24,35.15999984741211,175.82000732421875,112.13999938964844,173.8300018310547,42.119998931884766,64.9800033569336,Friday,1
2017-03-27,35.220001220703125,176.10000610351562,112.37999725341795,173.77000427246094,42.31999969482422,65.0999984741211,Monday,1
2017-03-28,35.95000076293945,177.36000061035156,113.0500030517578,174.50999450683594,42.43000030517578,65.29000091552734,Tuesday,1
2017-03-29,36.02999877929688,177.6300048828125,112.52999877929688,173.94000244140625,42.41999816894531,65.47000122070312,Wednesday,1
2017-03-30,35.98249816894531,177.97999572753906,113.18000030517578,173.86000061035156,42.59999847412109,65.70999908447266,Thursday,1
2017-03-31,35.915000915527344,176.86000061035156,113.38999938964844,174.13999938964844,42.43999862670898,65.86000061035156,Friday,1
2017-04-03,35.92499923706055,176.64999389648438,113.1999969482422,174.5,42.40999984741211,65.55000305175781,Monday,2
2017-04-04,36.192501068115234,178.6999969482422,113.04000091552734,174.52000427246094,42.68000030517578,65.7300033569336,Tuesday,2
2017-04-05,36.005001068115234,177.0800018310547,113.0,172.8800048828125,42.56999969482422,65.55999755859375,Wednesday,2
2017-04-06,35.915000915527344,177.3699951171875,113.0500030517578,172.4499969482422,42.66999816894531,65.7300033569336,Thursday,2
2017-04-07,35.834999084472656,178.85000610351562,112.58000183105467,172.13999938964844,42.61000061035156,65.68000030517578,Friday,2
2017-04-10,35.79249954223633,177.55999755859375,112.43000030517578,171.1999969482422,42.68999862670898,65.52999877929688,Monday,2
2017-04-11,35.407501220703125,178.57000732421875,113.06999969482422,170.5800018310547,42.65999984741211,65.4800033569336,Tuesday,2
2017-04-12,35.45000076293945,176.0500030517578,113.04000091552734,170.66000366210938,42.93999862670898,65.2300033569336,Wednesday,2
2017-04-13,35.26250076293945,175.6199951171875,113.1999969482422,169.52999877929688,42.790000915527344,64.94999694824219,Thursday,2
2017-04-17,35.45750045776367,179.02000427246094,113.77999877929688,171.10000610351562,43.06999969482422,65.4800033569336,Monday,2
2017-04-18,35.29999923706055,177.85000610351562,114.19000244140624,170.0500030517578,43.47999954223633,65.38999938964844,Tuesday,2
2017-04-19,35.16999816894531,178.39999389648438,113.7300033569336,161.69000244140625,43.22999954223633,65.04000091552734,Wednesday,2
2017-04-20,35.61000061035156,179.3000030517578,114.79000091552734,162.3000030517578,43.09000015258789,65.5,Thursday,2
2017-04-21,35.567501068115234,180.3800048828125,114.44000244140624,160.3800048828125,43.06999969482422,66.4000015258789,Friday,2
2017-04-24,35.90999984741211,182.05999755859372,113.6999969482422,160.75,43.27999877929688,67.52999877929688,Monday,2
2017-04-25,36.13249969482422,183.50999450683597,115.18000030517578,160.38999938964844,43.11000061035156,67.91999816894531,Tuesday,2
2017-04-26,35.91999816894531,181.7100067138672,115.58000183105467,160.05999755859375,43.2400016784668,67.83000183105469,Wednesday,2
2017-04-27,35.9474983215332,183.22000122070312,115.83999633789062,160.32000732421875,43.0099983215332,68.2699966430664,Thursday,2
2017-04-28,35.912498474121094,184.8300018310547,115.5999984741211,160.2899932861328,43.150001525878906,68.45999908447266,Friday,2
2017-05-01,36.64500045776367,182.38999938964844,114.7300033569336,158.83999633789062,43.220001220703125,69.41000366210938,Monday,2
2017-05-02,36.87749862670898,183.44000244140625,114.37000274658205,159.10000610351562,43.38999938964844,69.30000305175781,Tuesday,2
2017-05-03,36.76499938964844,183.38999938964844,111.62000274658205,158.6300048828125,43.31999969482422,69.08000183105469,Wednesday,2
2017-05-04,36.63249969482422,183.07000732421875,111.16999816894533,159.0500030517578,43.65999984741211,68.80999755859375,Thursday,2
2017-05-05,37.2400016784668,185.00999450683597,111.98999786376952,155.0500030517578,43.68999862670898,69.0,Friday,2
2017-05-08,38.25249862670898,186.0200042724609,111.41999816894533,153.02999877929688,43.88999938964844,68.94000244140625,Monday,2
2017-05-09,38.497501373291016,186.91000366210935,112.06999969482422,152.11000061035156,43.5099983215332,69.04000091552734,Tuesday,2
2017-05-10,38.31499862670898,183.17999267578125,109.66000366210938,151.25,43.56999969482422,69.30999755859375,Wednesday,2
2017-05-11,38.48749923706055,183.94000244140625,109.58000183105467,150.64999389648438,43.66999816894531,68.45999908447266,Thursday,2
2017-05-12,39.025001525878906,183.25,109.69000244140624,150.3699951171875,43.59000015258789,68.37999725341797,Friday,2
2017-05-15,38.92499923706055,182.38999938964844,109.12999725341795,151.50999450683594,43.72999954223633,68.43000030517578,Monday,2
2017-05-16,38.86750030517578,182.6999969482422,107.9800033569336,153.67999267578125,43.84999847412109,69.41000366210938,Tuesday,2
2017-05-17,37.5625,178.77999877929688,106.30999755859376,150.92999267578125,43.93000030517578,67.4800033569336,Wednesday,2
2017-05-18,38.1349983215332,177.39999389648438,106.68000030517578,150.77999877929688,43.79999923706055,67.70999908447266,Thursday,2
2017-05-19,38.26499938964844,180.75999450683597,107.5199966430664,151.97999572753906,43.900001525878906,67.69000244140625,Friday,2
2017-05-22,38.497501373291016,183.6699981689453,107.62999725341795,152.63999938964844,44.18000030517578,68.44999694824219,Monday,2
2017-05-23,38.45000076293945,183.4900054931641,107.0199966430664,152.02999877929688,44.38999938964844,68.68000030517578,Tuesday,2
2017-05-24,38.334999084472656,185.25,107.70999908447266,152.50999450683594,45.02999877929688,68.7699966430664,Wednesday,2
2017-05-25,38.46749877929688,187.07000732421875,107.2699966430664,153.1999969482422,45.40999984741211,69.62000274658203,Thursday,2
2017-05-26,38.40250015258789,186.58999633789065,108.41000366210938,152.49000549316406,45.38999938964844,69.95999908447266,Friday,2
2017-05-30,38.41749954223633,186.8800048828125,108.33999633789062,151.72999572753906,45.43000030517578,70.41000366210938,Tuesday,2
2017-05-31,38.18999862670898,187.6300048828125,107.94000244140624,152.6300048828125,45.470001220703125,69.83999633789062,Wednesday,2
2017-06-01,38.29499816894531,187.32000732421875,108.20999908447266,152.6699981689453,45.790000915527344,70.0999984741211,Thursday,2
2017-06-02,38.86249923706055,190.22999572753903,107.18000030517578,152.0500030517578,45.88999938964844,71.76000213623047,Friday,2
2017-06-05,38.48249816894531,188.9499969482422,106.5199966430664,152.41000366210938,45.9900016784668,72.27999877929688,Monday,2
2017-06-06,38.61249923706055,186.75,105.5,152.3699951171875,45.97999954223633,72.5199966430664,Tuesday,2
2017-06-07,38.84249877929688,188.1000061035156,105.91999816894533,150.97999572753906,45.5099983215332,72.38999938964844,Wednesday,2
2017-06-08,38.747501373291016,189.92999267578125,104.31999969482422,152.10000610351562,45.130001068115234,71.94999694824219,Thursday,2
2017-06-09,37.244998931884766,190.02999877929688,105.62000274658205,154.10000610351562,45.31999969482422,70.31999969482422,Friday,2
2017-06-12,36.35499954223633,190.0,107.04000091552734,155.17999267578125,45.33000183105469,69.77999877929688,Monday,2
2017-06-13,36.647499084472656,191.08999633789065,106.55999755859376,154.25,45.02999877929688,70.6500015258789,Tuesday,2
2017-06-14,36.290000915527344,192.3800048828125,106.13999938964844,153.80999755859375,45.29999923706055,70.2699966430664,Wednesday,2
2017-06-15,36.0724983215332,195.4499969482422,105.9800033569336,154.22000122070312,45.25,69.9000015258789,Thursday,2
2017-06-16,35.567501068115234,196.44000244140625,105.51000213623048,155.3800048828125,45.310001373291016,70.0,Friday,2
2017-06-19,36.584999084472656,199.0800018310547,105.37000274658205,154.83999633789062,45.380001068115234,70.87000274658203,Monday,2
2017-06-20,36.25249862670898,198.3300018310547,103.94000244140624,154.9499969482422,45.61000061035156,69.91000366210938,Tuesday,2
2017-06-21,36.46749877929688,199.1699981689453,104.8000030517578,153.7899932861328,45.220001220703125,70.2699966430664,Wednesday,2
2017-06-22,36.407501220703125,199.44000244140625,104.22000122070312,154.39999389648438,45.06999969482422,70.26000213623047,Thursday,2
2017-06-23,36.56999969482422,202.22999572753903,104.36000061035156,154.11000061035156,45.25,71.20999908447266,Friday,2
2017-06-26,36.45500183105469,199.97999572753903,105.56999969482422,155.22999572753906,45.43000030517578,70.52999877929688,Monday,2
2017-06-27,35.932498931884766,198.88999938964844,105.41000366210938,154.75,45.04999923706055,69.20999908447266,Tuesday,2
2017-06-28,36.45750045776367,199.6199951171875,106.86000061035156,155.32000732421875,45.31999969482422,69.80000305175781,Wednesday,2
2017-06-29,35.91999816894531,197.4600067138672,105.70999908447266,154.1300048828125,44.83000183105469,68.48999786376953,Thursday,2
2017-06-30,36.005001068115234,197.75,106.25,153.8300018310547,44.84999847412109,68.93000030517578,Friday,2
2017-07-03,35.875,198.58999633789065,107.45999908447266,155.5800018310547,44.7599983215332,68.16999816894531,Monday,3
2017-07-05,36.022499084472656,201.80999755859372,105.62999725341795,153.6699981689453,44.81999969482422,69.08000183105469,Wednesday,3
2017-07-06,35.682498931884766,201.47999572753903,103.3499984741211,152.36000061035156,44.400001525878906,68.56999969482422,Thursday,3
2017-07-07,36.04499816894531,202.3699951171875,103.31999969482422,152.94000244140625,44.38999938964844,69.45999908447266,Friday,3
2017-07-10,36.26499938964844,203.9600067138672,103.58999633789062,153.4199981689453,44.380001068115234,69.9800033569336,Monday,3
2017-07-11,36.38249969482422,206.2700042724609,103.83999633789062,153.19000244140625,44.33000183105469,69.98999786376953,Tuesday,3
2017-07-12,36.435001373291016,206.44000244140625,104.37999725341795,153.6999969482422,44.5099983215332,71.1500015258789,Wednesday,3
2017-07-13,36.942501068115234,206.22999572753903,104.29000091552734,153.6300048828125,44.43000030517578,71.7699966430664,Thursday,3
2017-07-14,37.2599983215332,208.50999450683597,105.08999633789062,154.24000549316406,44.68000030517578,72.77999877929688,Friday,3
2017-07-17,37.38999938964844,209.0,104.79000091552734,153.00999450683594,44.72999954223633,73.3499984741211,Monday,3
2017-07-18,37.52000045776367,208.2400054931641,105.75,154.0,44.66999816894531,73.30000305175781,Tuesday,3
2017-07-19,37.755001068115234,210.8800048828125,106.81999969482422,147.52999877929688,44.83000183105469,73.86000061035156,Wednesday,3
2017-07-20,37.584999084472656,210.27999877929688,107.36000061035156,147.66000366210938,44.81999969482422,74.22000122070312,Thursday,3
2017-07-21,37.567501068115234,212.13999938964844,107.08999633789062,147.0800018310547,45.02999877929688,73.79000091552734,Friday,3
2017-07-24,38.022499084472656,212.17999267578125,107.0,145.99000549316406,44.84000015258789,73.5999984741211,Monday,3
2017-07-25,38.185001373291016,212.4600067138672,106.41999816894533,146.19000244140625,45.2400016784668,74.19000244140625,Tuesday,3
2017-07-26,38.3650016784668,233.4499969482422,106.94000244140624,145.36000061035156,45.7400016784668,74.05000305175781,Wednesday,3
2017-07-27,37.63999938964844,241.0,110.0,145.07000732421875,46.119998931884766,73.16000366210938,Thursday,3
2017-07-28,37.375,241.2700042724609,109.95999908447266,144.2899932861328,46.0099983215332,73.04000091552734,Friday,3
2017-07-31,37.182498931884766,242.4600067138672,109.93000030517578,144.6699981689453,45.84000015258789,72.69999694824219,Monday,3
2017-08-01,37.51250076293945,239.44000244140625,110.61000061035156,145.3000030517578,45.70000076293945,72.58000183105469,Tuesday,3
2017-08-02,39.28499984741211,237.9499969482422,108.66999816894533,144.4499969482422,45.59000015258789,72.26000213623047,Wednesday,3
2017-08-03,38.89250183105469,238.25,109.12000274658205,144.94000244140625,45.66999816894531,72.1500015258789,Thursday,3
2017-08-04,39.09749984741211,237.7100067138672,107.69000244140624,145.16000366210938,45.5,72.68000030517578,Friday,3
2017-08-07,39.70249938964844,240.22999572753903,106.3499984741211,143.47000122070312,45.63999938964844,72.4000015258789,Monday,3
2017-08-08,40.02000045776367,239.5,106.9800033569336,142.11000061035156,45.59999847412109,72.79000091552734,Tuesday,3
2017-08-09,40.26499938964844,234.30999755859372,102.83000183105467,141.77000427246094,45.59000015258789,72.47000122070312,Wednesday,3
2017-08-10,38.83000183105469,232.8800048828125,101.3499984741211,141.83999633789062,45.7400016784668,71.41000366210938,Thursday,3
2017-08-11,39.369998931884766,234.8800048828125,101.98999786376952,141.83999633789062,45.59000015258789,72.5,Friday,3
2017-08-14,39.962501525878906,237.1499938964844,101.4000015258789,142.32000732421875,45.79999923706055,73.58999633789062,Monday,3
2017-08-15,40.400001525878906,239.1699981689453,101.51000213623048,142.07000732421875,46.18999862670898,73.22000122070312,Tuesday,3
2017-08-16,40.23749923706055,237.58999633789065,102.1999969482422,142.5,46.20000076293945,73.6500015258789,Wednesday,3
2017-08-17,39.46500015258789,235.58999633789065,101.37999725341795,140.6999969482422,45.86000061035156,72.4000015258789,Thursday,3
2017-08-18,39.375,235.7700042724609,100.6999969482422,139.6999969482422,45.66999816894531,72.48999786376953,Friday,3
2017-08-21,39.3025016784668,235.67999267578125,101.16999816894533,140.3300018310547,45.68000030517578,72.1500015258789,Monday,3
2017-08-22,39.94499969482422,239.75,102.7699966430664,141.00999450683594,45.59999847412109,73.16000366210938,Tuesday,3
2017-08-23,39.994998931884766,238.08999633789065,101.5,142.13999938964844,45.540000915527344,72.72000122070312,Wednesday,3
2017-08-24,39.817501068115234,238.7400054931641,101.5199966430664,142.94000244140625,45.40999984741211,72.69000244140625,Thursday,3
2017-08-25,39.96500015258789,235.88999938964844,102.41000366210938,143.74000549316406,45.56999969482422,72.81999969482422,Friday,3
